2024
iD_ESTADO|ID_DISTRITO_FEDERAL|SECCION|TIPO_CASILLA|ID_CASILLA|EXT_CONTIGUA|TIPO_SECCION|LISTA_NOMINAL|ID_MUNICIPIO|ID_DIST_LOC|ID_ESTRATO_F|ESTRATO_F|ID_ESTRATO_L|ESTRATO_L|ID_AREA_RESPONSABILIDAD|PAN|PRI|PRD|PVEM|PT|MC|PANAL|MORENA|PES|PAN_PRD_MC|PAN_PRD|PAN_MC|PRD_MC|PRI_PVEM_PANAL|PRI_PVEM|PRI_PANAL|PVEM_PANAL|PT_MORENA_PES|PT_MORENA|PT_PES|MORENA_PES|CNR|NULOS|TOTAL|RAC|JAMK|AMLO|JHRC|ANIO|MES|DIA|HORA|MINUTOS|SEGUNDOS|ORIGEN_CAPTURA|MODIFICADO
24|3|691|B|1|0|3|275|24|10|271|Estrato 271|0||106|32|39|2|4|4|2|2|27|1|1|0|2|0|0|1|2|0|3|1|0|0|0|6|134|39|48|36|5|2018|7|1|19|8|54|1|N
24|3|717|B|1|0|3|542|24|10|271|Estrato 271|0||118|116|89|4|4|18|2|1|46|0|3|1|1|0|0|2|1|0|0|1|0|0|0|17|314|127|97|65|8|2018|7|1|20|1|31|1|N
24|3|1683|B|1|0|3|566|52|3|271|Estrato 271|0||148|60|235|9|2|19|26|3|39|5|4|2|2|0|0|11|0|0|2|0|1|0|0|18|449|103|251|66|11|2018|7|1|20|8|11|1|N
24|3|1698|C|1|0|3|452|53|10|271|Estrato 271|0||154|35|163|13|5|11|63|0|22|5|0|1|4|0|5|6|0|0|1|1|0|1|0|8|346|116|179|41|2|2018|7|1|20|22|13|1|N
24|4|276|C|1|0|1|527|13|12|272|Estrato 272|0||3|37|40|3|1|14|5|3|165|8|0|1|1|0|0|0|0|0|3|1|0|1|0|6|312|47|44|192|23|2018|7|1|20|14|13|1|N
24|4|290|B|1|0|1|463|13|12|272|Estrato 272|0||18|37|37|1|2|8|2|2|143|5|2|0|0|0|0|1|0|0|5|2|0|3|0|8|287|42|42|166|29|2018|7|1|19|55|9|1|N
24|4|292|C|1|0|1|558|13|12|272|Estrato 272|0||16|50|49|2|2|24|4|3|196|2|1|0|0|0|1|0|1|0|5|1|0|0|0|0|375|57|56|228|34|2018|7|1|19|54|11|1|N
24|4|314|B|1|0|1|546|13|12|272|Estrato 272|0||25|80|50|3|1|6|0|2|144|6|1|0|0|0|2|2|0|0|6|1|0|1|0|6|339|84|57|164|28|2018|7|1|19|33|46|1|N
24|4|329|B|1|0|3|330|13|12|272|Estrato 272|0||36|38|29|2|6|25|9|4|88|11|1|4|0|0|0|0|0|0|1|2|0|3|0|5|243|54|39|130|15|2018|7|1|19|19|50|1|N
24|4|332|C|2|0|3|541|13|12|272|Estrato 272|0||37|56|53|5|4|29|7|5|133|10|1|0|0|0|1|1|0|0|9|1|1|1|0|15|346|69|64|184|14|2018|7|1|20|31|26|1|N
24|4|339|B|1|0|3|354|13|12|272|Estrato 272|0||39|41|34|3|1|16|4|2|100|6|1|0|1|0|0|1|0|0|6|2|1|2|6|9|249|50|38|133|13|2018|7|1|19|29|20|1|N
24|4|1448|C|1|0|1|417|40|13|272|Estrato 272|0||97|49|32|7|0|16|2|5|115|5|2|0|0|0|3|0|1|0|7|1|0|2|0|17|279|60|41|146|15|2018|7|1|19|49|45|1|N
24|4|1466|B|1|0|3|215|40|13|272|Estrato 272|0||92|20|15|6|0|11|1|3|46|2|0|0|0|1|0|0|0|0|2|0|1|1|0|5|123|28|18|63|9|2018|7|1|19|21|42|1|N
24|4|1468|B|1|0|2|597|40|13|272|Estrato 272|0||94|27|47|18|1|34|1|10|166|7|1|2|0|1|1|3|0|0|8|3|2|4|0|18|375|50|62|224|21|2018|7|1|19|57|7|1|N
24|5|774|C|12|0|1|704|28|5|273|Estrato 273|0||5|51|18|26|5|25|1|1|118|4|0|0|0|0|1|1|0|0|10|3|0|1|1|8|305|78|26|161|31|2018|7|1|20|30|54|1|N
24|5|800|B|1|0|1|632|28|2|273|Estrato 273|0||27|99|44|6|1|26|2|3|162|6|0|1|0|0|1|3|0|0|10|3|0|3|0|11|427|108|52|210|46|2018|7|1|20|21|43|1|N
24|5|817|C|1|0|1|550|28|2|273|Estrato 273|0||32|150|49|1|2|14|1|1|84|4|11|2|0|0|0|2|1|0|9|2|0|1|0|5|387|165|55|114|48|2018|7|1|20|33|35|1|N
24|5|860|C|1|0|1|575|28|2|273|Estrato 273|0||64|103|33|11|3|22|2|4|113|6|1|4|1|0|2|2|1|0|10|1|0|3|1|13|374|122|45|155|38|2018|7|1|20|11|14|1|N
24|5|874|B|1|0|1|569|28|2|273|Estrato 273|0||58|61|38|17|1|22|1|4|128|4|2|0|0|0|1|0|0|0|8|4|0|2|0|11|324|81|44|168|20|2018|7|1|20|10|38|1|N
24|5|886|B|1|0|1|631|28|7|273|Estrato 273|0||69|218|62|3|2|4|5|2|87|1|3|1|0|0|2|0|0|0|1|1|0|1|0|10|425|230|68|95|22|2018|7|1|19|56|35|1|N
24|5|1004|C|1|0|1|625|28|7|273|Estrato 273|0||85|227|70|1|5|12|3|7|74|5|7|1|0|0|2|2|1|0|3|0|0|1|2|12|469|239|87|95|34|2018|7|1|20|26|45|1|N
24|6|943|C|4|0|1|695|28|8|274|Estrato 274|0||70|68|21|12|2|31|2|1|121|4|1|2|3|1|0|2|0|0|12|2|0|2|0|23|358|89|26|172|48|2018|7|1|20|12|4|1|N
24|6|947|C|1|0|1|663|28|8|274|Estrato 274|0||62|114|36|2|6|24|2|2|171|5|4|3|0|0|1|0|0|0|9|3|1|1|0|7|468|125|45|214|77|2018|7|1|20|34|36|1|N
24|6|957|C|1|0|1|607|28|8|274|Estrato 274|0||68|53|40|40|5|18|0|1|140|4|2|1|0|0|0|2|0|0|8|5|0|2|0|18|374|96|48|177|35|2018|7|1|20|2|59|1|N
24|6|959|C|2|0|1|565|28|8|274|Estrato 274|0||83|87|33|9|2|19|4|3|146|3|1|0|0|0|2|1|0|0|9|2|0|0|1|8|407|101|41|179|77|2018|7|1|19|39|13|1|N
24|6|960|B|1|0|1|469|28|8|274|Estrato 274|0||80|73|16|21|3|21|1|1|118|0|0|2|1|0|0|0|0|0|12|1|0|1|0|4|313|98|20|153|38|2018|7|1|19|17|5|1|N
24|6|974|C|4|0|1|648|28|8|274|Estrato 274|0||78|75|34|14|4|21|2|4|153|4|1|2|0|0|0|0|0|0|3|4|1|3|1|7|385|94|42|189|52|2018|7|1|19|16|40|1|N
24|6|975|C|5|0|1|694|28|8|274|Estrato 274|0||93|118|22|6|3|14|1|2|196|2|1|0|0|0|4|0|0|0|0|0|0|0|2|3|417|126|31|212|43|2018|7|1|20|19|21|1|N
24|6|988|B|1|0|1|429|28|7|274|Estrato 274|0||9|58|36|17|1|20|0|2|8|6|1|3|0|0|0|0|0|0|1|1|1|0|0|6|185|79|39|37|24|2018|7|1|20|22|26|1|N
24|6|1011|B|1|0|1|607|28|6|274|Estrato 274|0||19|83|49|13|2|22|2|2|150|2|1|3|1|0|3|2|0|0|3|3|1|4|0|11|392|103|58|185|35|2018|7|1|19|59|43|1|N
24|6|1016|B|1|0|1|291|28|6|274|Estrato 274|0||19|54|13|3|2|11|1|2|58|6|0|1|0|0|1|0|0|0|0|0|0|0|0|5|177|59|18|75|20|2018|7|1|20|10|9|1|N
24|6|1025|C|1|0|1|473|28|7|274|Estrato 274|0||12|111|35|1|3|9|1|0|115|5|1|0|0|0|0|0|0|0|3|3|0|0|1|1|336|114|38|135|47|2018|7|1|20|4|18|1|N
24|6|1074|C|13|0|1|727|28|6|274|Estrato 274|0||45|80|37|8|1|25|1|2|127|8|0|1|0|0|1|0|1|0|7|3|2|5|0|16|366|90|42|177|41|2018|7|1|20|26|51|1|N
24|6|1075|C|3|0|1|699|28|6|274|Estrato 274|0||41|58|19|10|0|26|0|0|161|7|1|1|0|1|0|0|0|0|6|3|1|2|0|15|358|71|19|206|47|2018|7|1|19|45|40|1|N
24|6|1075|C|8|0|1|699|28|6|274|Estrato 274|0||42|60|35|17|4|21|2|0|170|39|0|1|0|0|1|0|0|0|3|6|0|0|0|4|363|80|40|239|0|2018|7|1|19|56|51|1|N
24|6|1111|C|3|0|1|619|28|8|274|Estrato 274|0||96|81|28|13|5|15|0|2|123|5|1|1|0|0|0|2|0|0|3|3|0|0|3|6|328|96|37|149|37|2018|7|1|19|30|10|1|N
24|6|1801|B|1|0|1|680|28|8|274|Estrato 274|0||87|96|20|11|1|24|2|2|146|6|3|2|0|0|1|0|1|0|9|2|0|1|3|10|406|114|25|188|66|2018|7|1|20|3|13|1|N
24|7|34|C|2|0|3|709|3|14|275|Estrato 275|0||14|213|138|5|3|40|4|3|80|7|4|2|1|0|3|12|0|5|0|3|1|2|0|32|565|229|164|133|7|2018|7|1|20|38|23|1|N
24|7|260|B|1|0|3|425|12|14|275|Estrato 275|0||23|32|56|50|3|27|0|3|109|11|0|0|0|0|2|4|0|1|5|4|0|0|0|18|336|82|69|156|11|2018|7|1|19|56|56|1|N
24|7|1395|C|2|0|1|543|37|15|275|Estrato 275|0||83|24|75|1|1|22|1|8|219|12|0|1|1|0|1|0|3|0|6|3|0|3|0|14|397|28|88|265|2|2018|7|1|19|57|47|1|N
24|7|1764|B|1|0|3|292|55|14|275|Estrato 275|0||147|77|35|0|3|5|0|0|34|7|0|0|0|0|0|0|0|0|1|0|0|0|0|15|179|77|38|47|2|2018|7|1|20|14|52|1|N
25|1|1863|B|1|0|1|380|9|24|276|Estrato 276|0||14|19|35|3|5|6|3|0|127|3|0|0|0|0|1|0|1|0|1|0|0|1|0|10|217|25|42|138|2|2018|7|1|20|15|43|1|N
25|1|2661|B|1|0|1|372|12|23|276|Estrato 276|0||56|16|80|1|1|17|2|1|104|5|0|0|0|0|1|4|0|0|0|2|0|1|1|16|253|19|87|129|1|2018|7|1|20|32|34|1|N
25|1|2760|B|1|0|1|392|12|22|276|Estrato 276|0||71|34|39|1|0|11|2|2|64|2|4|0|0|0|2|1|0|0|7|1|0|0|1|4|189|41|44|85|14|2018|7|1|20|34|34|1|N
25|1|2872|B|1|0|1|390|12|22|276|Estrato 276|0||102|11|26|2|3|16|1|1|110|3|1|0|0|0|0|1|0|0|8|2|1|1|0|9|205|15|31|141|9|2018|7|1|20|38|47|1|N
25|1|2878|B|1|0|1|322|12|22|276|Estrato 276|0||104|23|24|0|0|12|4|4|114|5|1|0|0|0|0|1|0|0|5|1|0|2|0|5|217|28|29|139|16|2018|7|1|19|45|24|1|N
25|1|3136|B|1|0|1|377|14|24|276|Estrato 276|0||131|51|52|1|2|11|1|0|105|7|0|0|1|0|2|0|1|0|3|1|0|3|0|5|252|54|57|130|6|2018|7|1|20|12|12|1|N
25|1|3141|B|1|0|1|244|14|24|276|Estrato 276|0||132|33|32|2|1|6|1|4|92|3|0|0|0|0|0|0|0|0|4|3|0|0|0|5|191|36|37|108|5|2018|7|1|20|28|12|1|N
25|2|1|E|1|1|1|649|1|2|277|Estrato 277|0||1|26|22|1|0|12|1|0|204|3|1|1|1|0|1|1|0|0|15|0|0|0|0|3|300|31|24|234|8|2018|7|1|20|18|37|1|N
25|2|18|B|1|0|1|282|1|5|277|Estrato 277|0||75|15|24|2|1|5|2|2|98|4|0|0|0|0|0|0|0|0|2|1|1|0|0|7|168|19|27|111|4|2018|7|1|19|54|20|1|N
25|2|34|B|1|0|1|210|1|5|277|Estrato 277|0||106|24|14|1|1|6|0|2|79|1|1|0|0|0|0|1|2|0|8|1|0|0|0|6|148|26|20|95|1|2018|7|1|20|30|36|1|N
25|2|66|B|1|0|1|248|1|4|277|Estrato 277|0||58|34|25|0|2|11|1|1|87|2|1|1|0|0|1|1|0|0|0|0|0|0|0|0|168|37|30|100|1|2018|7|1|19|55|34|1|N
25|2|142|E|1|3|1|612|1|2|277|Estrato 277|0||25|53|29|2|1|14|0|2|260|2|1|1|0|0|2|1|1|0|4|3|1|3|2|2|404|57|36|287|20|2018|7|1|20|33|23|1|N
25|2|199|C|2|0|1|587|1|2|277|Estrato 277|0||33|38|33|2|3|11|3|3|222|8|3|0|0|0|2|2|0|0|10|0|2|3|0|5|357|46|43|256|7|2018|7|1|20|28|5|1|N
25|2|225|B|1|0|1|170|1|4|277|Estrato 277|0||62|5|12|2|0|3|1|2|61|4|1|0|0|0|0|0|0|0|4|1|0|2|0|1|101|9|14|75|2|2018|7|1|19|34|29|1|N
25|2|229|B|1|0|1|409|1|4|277|Estrato 277|0||46|19|29|2|0|13|0|2|118|7|0|0|0|0|0|1|0|0|7|1|0|2|0|7|215|21|32|148|7|2018|7|1|20|33|22|1|N
25|2|230|B|1|0|1|359|1|4|277|Estrato 277|0||45|17|16|2|5|9|1|1|149|5|0|0|1|0|0|0|0|0|6|6|0|0|0|9|233|21|22|175|6|2018|7|1|20|26|44|1|N
25|2|313|C|1|0|1|379|1|3|277|Estrato 277|0||140|32|39|2|1|13|3|1|110|3|1|0|0|0|0|1|1|0|5|4|1|1|0|3|222|38|43|137|1|2018|7|1|19|53|51|1|N
25|2|393|B|1|0|1|381|1|3|277|Estrato 277|0||115|13|38|4|0|10|2|2|158|7|0|0|0|0|0|0|1|0|3|3|0|1|0|4|254|19|41|182|8|2018|7|1|20|23|56|1|N
25|2|409|B|1|0|3|337|1|3|277|Estrato 277|0||124|16|76|8|1|23|5|4|95|2|0|0|0|0|0|1|0|0|2|1|0|1|1|10|247|29|82|124|1|2018|7|1|20|23|37|1|N
25|2|427|B|1|0|3|120|1|3|277|Estrato 277|0||130|21|27|0|1|1|0|0|25|1|0|0|0|0|2|2|0|0|1|0|0|0|0|1|84|21|32|28|2|2018|7|1|19|39|22|1|N
25|2|430|B|1|0|1|547|1|3|277|Estrato 277|0||125|16|48|2|1|40|2|1|230|7|0|1|0|0|0|0|1|0|11|5|0|2|0|11|381|21|51|295|3|2018|7|1|20|38|6|1|N
25|3|544|B|1|0|1|360|2|9|278|Estrato 278|0||20|21|59|5|1|10|4|2|128|7|0|0|1|1|0|1|0|0|2|2|1|2|0|10|260|32|63|152|3|2018|7|1|20|9|11|1|N
25|3|598|B|1|0|3|187|3|10|278|Estrato 278|0||38|2|35|9|1|11|2|0|28|5|0|0|1|1|0|3|0|0|0|0|0|0|0|1|100|15|39|44|1|2018|7|1|19|7|31|1|N
25|3|3032|B|1|0|2|186|13|10|278|Estrato 278|0||52|16|27|2|5|4|2|7|41|4|0|2|0|0|0|0|0|0|1|0|0|0|0|4|116|22|39|50|1|2018|7|1|20|1|10|1|N
25|3|3080|B|1|0|3|103|13|10|278|Estrato 278|0||76|8|5|10|2|2|4|0|24|0|1|0|0|0|1|0|0|0|1|0|0|0|0|4|62|23|8|27|0|2018|7|1|19|56|2|1|N
25|3|3116|B|1|0|3|241|13|10|278|Estrato 278|0||64|10|44|3|1|10|3|0|57|9|0|0|0|0|1|0|0|0|1|0|0|1|0|7|147|16|46|78|0|2018|7|1|20|2|18|1|N
25|3|3241|B|1|0|1|349|15|9|278|Estrato 278|0||84|37|19|0|4|8|5|3|111|9|1|1|0|0|0|3|0|0|5|7|0|1|0|6|225|44|29|141|5|2018|7|1|20|22|48|1|N
25|3|3315|B|1|0|1|384|15|9|278|Estrato 278|0||86|16|31|1|3|11|0|3|132|4|0|0|0|0|1|2|0|0|3|0|0|2|1|9|225|17|40|152|6|2018|7|1|20|7|11|1|N
25|3|3491|B|1|0|3|436|17|6|278|Estrato 278|0||155|4|62|5|2|34|6|5|90|6|1|0|0|0|0|0|0|0|0|0|0|0|0|10|225|16|69|130|0|2018|7|1|20|13|17|1|N
25|3|3545|B|1|0|3|119|17|6|278|Estrato 278|0||160|11|32|0|0|3|0|1|14|1|0|0|1|0|0|1|0|0|1|0|0|0|0|4|69|12|34|19|0|2018|7|1|19|45|18|1|N
25|3|3559|B|1|0|3|387|17|6|278|Estrato 278|0||154|15|72|0|0|55|8|1|33|5|0|0|0|0|0|0|0|0|1|1|1|0|0|10|203|23|73|96|1|2018|7|1|19|47|49|1|N
25|3|3618|B|1|0|1|202|18|11|278|Estrato 278|0||164|8|40|0|2|12|1|2|63|7|0|0|0|0|0|3|1|0|1|0|1|1|0|2|148|9|48|85|4|2018|7|1|20|36|24|1|N
25|3|3723|B|1|0|3|211|18|11|278|Estrato 278|0||210|10|36|4|1|22|3|2|61|5|1|0|0|0|0|0|0|0|1|2|0|1|0|4|153|18|39|92|0|2018|7|1|20|37|48|1|N
25|4|1732|B|1|0|1|146|7|1|279|Estrato 279|0||3|15|15|0|0|3|1|3|71|1|0|0|0|0|1|0|1|0|0|0|0|0|0|2|113|16|20|75|0|2018|7|1|19|40|38|1|N
25|4|1782|B|1|0|3|281|7|1|279|Estrato 279|0||23|6|11|3|0|9|0|9|106|3|0|0|0|0|0|0|8|0|0|0|0|1|0|0|156|9|28|119|0|2018|7|1|20|31|59|1|N
25|4|1792|B|1|0|3|314|7|1|279|Estrato 279|0||22|11|13|1|1|5|1|4|130|4|1|0|0|0|0|1|0|1|4|0|2|0|0|5|184|14|20|145|0|2018|7|1|20|28|43|1|N
25|4|1794|B|1|0|3|201|7|1|279|Estrato 279|0||16|37|26|1|1|1|1|4|40|2|0|0|0|0|2|2|0|0|0|0|0|1|0|4|122|39|35|44|0|2018|7|1|19|59|11|1|N
25|4|1933|B|1|0|1|534|10|1|279|Estrato 279|0||28|25|98|1|0|15|4|3|195|11|0|0|1|0|1|3|1|0|4|6|0|2|0|7|384|31|106|233|7|2018|7|1|20|28|8|1|N
25|4|2023|B|1|0|1|383|10|1|279|Estrato 279|0||41|19|37|1|0|10|4|1|129|6|1|0|0|0|3|2|2|0|7|1|0|4|0|12|247|25|45|157|8|2018|7|1|20|28|41|1|N
25|4|2127|B|1|0|1|233|11|7|279|Estrato 279|0||77|28|30|1|1|3|0|2|67|2|0|0|1|0|1|4|0|0|4|0|0|2|0|2|153|30|38|78|5|2018|7|1|20|11|35|1|N
25|5|985|B|1|0|1|271|6|14|280|Estrato 280|0||65|73|35|1|1|6|0|0|56|0|0|2|1|0|2|0|1|1|5|1|1|0|0|4|196|77|40|69|6|2018|7|1|20|12|28|1|N
25|6|2687|C|1|0|1|513|12|21|281|Estrato 281|0||50|21|27|3|1|11|2|0|187|2|0|0|1|0|0|2|0|0|0|3|1|1|0|7|278|27|30|205|9|2018|7|1|20|24|6|1|N
25|6|2778|B|1|0|1|317|12|22|281|Estrato 281|0||29|41|35|1|2|3|1|0|102|3|0|0|0|0|1|1|1|0|4|0|1|0|0|2|220|43|40|113|22|2018|7|1|20|35|6|1|N
25|6|3790|C|1|0|1|556|12|21|281|Estrato 281|0||78|15|21|2|3|13|7|1|143|4|2|0|0|0|0|2|0|0|13|2|1|2|0|3|242|26|27|178|8|2018|7|1|20|28|59|1|N
25|7|730|B|1|0|1|627|6|12|282|Estrato 282|0||128|46|29|0|4|15|1|0|234|11|1|0|0|0|2|0|2|0|3|4|0|1|0|10|388|48|37|268|25|2018|7|1|20|24|47|1|N
25|7|1210|C|3|0|1|708|6|13|282|Estrato 282|0||120|10|30|2|0|15|4|1|243|7|1|0|1|3|2|1|0|0|9|0|0|6|0|7|349|21|34|280|7|2018|7|1|20|37|3|1|N
25|7|1219|C|1|0|1|657|6|12|282|Estrato 282|0||130|18|41|0|0|19|0|3|236|12|0|0|0|0|1|0|0|0|14|0|0|0|1|2|357|18|45|281|10|2018|7|1|19|41|24|1|N
25|7|1322|B|1|0|1|553|6|17|282|Estrato 282|0||51|13|24|3|0|20|3|2|188|4|0|1|0|0|1|0|0|0|4|0|0|1|0|4|273|20|27|217|5|2018|7|1|19|56|59|1|N
25|7|1387|B|1|0|1|440|6|17|282|Estrato 282|0||55|11|49|4|1|15|1|3|110|11|1|1|0|0|0|0|0|0|5|0|0|0|1|5|222|18|53|141|4|2018|7|1|20|32|42|1|N
25|7|1494|B|1|0|2|295|6|13|282|Estrato 282|0||147|21|48|4|2|12|2|48|3|0|0|0|0|0|0|0|0|3|0|0|1|0|1|4|149|27|101|16|0|2018|7|1|20|33|25|1|N
25|7|1513|B|1|0|3|234|6|18|282|Estrato 282|0||155|10|59|2|2|7|2|1|29|2|1|0|0|0|1|0|0|0|1|2|0|0|0|1|120|15|63|41|0|2018|7|1|20|10|24|1|N
27|1|879|C|4|0|1|638|12|18|292|Estrato 292|3|Estrato 3|53|8|19|10|3|4|0|0|357|3|1|1|0|0|0|0|0|0|5|0|0|0|0|7|420|20|22|369|2|2018|7|1|20|23|45|1|N
27|1|883|B|1|0|1|505|12|11|293|Estrato 293|4|Estrato 4|56|3|17|4|5|7|2|0|263|3|1|0|0|0|0|1|0|0|15|0|0|0|0|7|328|10|23|288|0|2018|7|1|20|36|10|1|N
27|1|944|E|1|0|3|230|12|15|290|Estrato 290|1|Estrato 1|97|18|8|3|3|6|1|0|70|2|1|1|0|1|1|1|0|0|3|1|0|0|0|12|132|25|13|82|0|2018|7|1|19|48|49|1|N
27|1|1113|B|1|0|3|523|17|1|290|Estrato 290|1|Estrato 1|116|2|65|3|1|4|1|1|292|1|0|0|0|0|0|0|0|0|0|1|0|0|0|12|384|6|67|298|1|2018|7|1|20|30|25|1|N
27|3|582|C|1|0|3|515|5|13|299|Estrato 299|10|Estrato 10|51|3|34|49|0|5|0|3|254|8|2|1|0|3|0|0|0|0|5|2|0|1|0|10|386|58|37|275|6|2018|7|1|20|18|55|1|N
27|3|627|B|1|0|3|505|6|14|298|Estrato 298|9|Estrato 9|82|6|47|19|2|22|0|5|132|4|3|0|0|1|0|1|0|0|8|2|0|1|0|16|271|29|55|169|2|2018|7|1|19|52|58|1|N
27|3|630|B|1|0|1|716|6|14|298|Estrato 298|9|Estrato 9|84|3|22|21|5|28|4|4|338|4|1|0|0|0|0|0|0|0|16|6|1|5|0|20|479|29|31|398|1|2018|7|1|20|8|39|1|N
27|4|247|C|1|0|1|520|4|9|294|Estrato 294|5|Estrato 5|61|8|13|0|0|17|2|2|291|1|0|0|0|0|0|0|0|0|9|3|1|0|0|5|352|10|15|322|0|2018|7|1|20|20|8|1|N
27|4|335|B|1|0|1|419|4|6|295|Estrato 295|6|Estrato 6|22|16|21|3|1|6|2|0|240|8|3|0|0|0|0|0|1|0|13|3|0|2|0|2|327|24|23|272|6|2018|7|1|19|45|45|1|N
27|4|345|C|1|0|1|659|4|8|295|Estrato 295|6|Estrato 6|25|6|22|1|0|6|2|2|376|3|1|0|0|1|0|0|0|0|9|4|0|2|0|7|446|11|24|400|4|2018|7|1|20|16|48|1|N
27|4|351|C|1|0|1|406|4|6|295|Estrato 295|6|Estrato 6|3|15|30|1|0|14|0|0|203|5|3|0|0|0|0|0|0|0|7|5|0|0|0|1|291|19|30|234|7|2018|7|1|19|49|24|1|N
27|5|193|B|1|0|3|515|3|5|296|Estrato 296|7|Estrato 7|9|7|48|23|3|28|0|4|182|31|0|1|0|0|0|1|0|0|1|0|0|3|0|19|352|31|56|245|1|2018|7|1|20|9|4|1|N
27|5|213|B|1|0|1|661|3|5|296|Estrato 296|7|Estrato 7|24|5|27|2|0|12|0|4|422|7|0|0|0|0|0|0|0|0|8|1|1|6|0|9|505|7|31|457|1|2018|7|1|19|59|24|1|N
27|5|214|C|2|0|3|544|3|5|296|Estrato 296|7|Estrato 7|25|4|23|25|2|26|3|8|269|24|1|1|0|0|0|1|0|0|5|3|0|0|0|7|403|34|34|327|1|2018|7|1|20|17|28|1|N
27|5|968|C|1|0|3|521|13|19|297|Estrato 297|8|Estrato 8|70|0|15|7|5|11|3|1|375|2|0|0|0|0|1|0|0|0|4|1|0|3|0|2|431|10|22|396|1|2018|7|1|20|10|33|1|N
27|5|968|C|2|0|3|521|13|19|297|Estrato 297|8|Estrato 8|70|4|16|3|8|15|2|2|370|4|1|0|0|0|0|2|0|0|6|4|0|2|0|9|448|10|28|401|0|2018|7|1|20|19|6|1|N
27|6|489|B|1|0|3|564|4|12|292|Estrato 292|3|Estrato 3|61|6|45|9|4|13|4|2|239|1|0|0|0|0|0|0|0|0|0|0|0|0|0|12|337|19|51|253|2|2018|7|1|19|57|56|1|N
28|1|760|B|1|0|1|497|27|2|300|Estrato 300|0||35|68|56|2|2|5|2|0|83|6|3|1|0|0|0|0|0|0|4|1|0|0|2|1|259|76|58|99|23|2018|7|1|19|55|45|1|N
28|1|765|E|1|0|1|702|27|1|300|Estrato 300|0||16|93|32|6|6|11|4|0|142|6|1|1|3|0|0|0|0|0|9|0|0|0|0|5|343|108|38|168|24|2018|7|1|20|30|6|1|N
28|1|782|B|1|0|1|595|27|1|300|Estrato 300|0||30|86|41|1|2|10|2|0|89|1|0|1|0|0|0|0|0|1|2|2|0|0|0|5|280|90|44|104|37|2018|7|1|20|31|9|1|N
28|1|785|B|1|0|1|168|27|2|300|Estrato 300|0||34|18|8|2|0|1|0|0|31|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|73|20|8|33|12|2018|7|1|19|14|12|1|N
28|1|798|B|1|0|1|440|27|2|300|Estrato 300|0||45|74|36|0|3|4|0|1|65|0|0|1|0|0|0|1|0|0|1|0|0|1|0|5|225|75|41|71|33|2018|7|1|19|43|10|1|N
28|1|813|C|2|0|1|727|27|1|300|Estrato 300|0||59|105|49|2|4|11|5|6|115|6|2|2|1|0|0|1|0|0|1|3|0|0|3|15|369|117|60|136|38|2018|7|1|19|28|59|1|N
28|1|820|B|1|0|1|514|27|2|300|Estrato 300|0||56|80|41|1|2|10|3|3|90|5|0|0|1|0|0|2|0|0|4|1|0|2|1|4|258|85|48|112|8|2018|7|1|20|18|19|1|N
28|1|835|B|1|0|1|416|27|2|300|Estrato 300|0||52|108|35|0|1|4|1|1|51|0|0|0|0|0|1|1|0|0|0|0|0|0|0|4|234|109|39|55|27|2018|7|1|19|50|57|1|N
28|1|839|B|1|0|1|608|27|2|300|Estrato 300|0||77|101|37|4|2|7|2|0|98|2|2|0|1|0|0|0|0|0|4|0|0|0|3|8|328|110|39|111|57|2018|7|1|19|56|12|1|N
28|1|839|C|3|0|1|607|27|2|300|Estrato 300|0||77|109|29|1|2|11|1|1|112|4|0|0|0|0|0|1|0|0|2|3|0|1|0|3|333|111|33|133|53|2018|7|1|20|15|40|1|N
28|1|849|C|1|0|1|415|27|2|300|Estrato 300|0||49|68|42|2|1|9|1|3|52|1|4|0|1|0|0|1|0|0|2|2|0|1|0|1|218|76|47|67|27|2018|7|1|20|24|55|1|N
28|1|864|B|1|0|1|455|27|2|300|Estrato 300|0||80|62|34|2|1|6|0|2|92|4|8|0|0|0|3|0|0|0|0|0|0|13|0|10|262|72|40|115|25|2018|7|1|20|32|14|1|N
28|1|868|C|1|0|1|622|27|2|300|Estrato 300|0||82|78|64|2|0|10|3|0|97|2|0|0|1|0|1|1|0|0|4|0|1|3|3|12|307|84|66|117|25|2018|7|1|20|17|4|1|N
28|1|874|B|1|0|1|645|27|2|300|Estrato 300|0||95|156|57|0|1|7|0|1|93|3|4|1|1|0|1|0|0|0|3|2|0|0|0|9|370|162|60|108|31|2018|7|1|20|6|6|1|N
28|1|902|C|2|0|1|686|27|3|300|Estrato 300|0||126|75|36|1|2|12|7|0|124|7|3|0|0|0|0|1|0|0|5|1|0|0|0|9|314|86|39|149|31|2018|7|1|19|47|44|1|N
28|1|904|B|1|0|2|738|27|3|300|Estrato 300|0||129|82|37|1|4|7|2|0|76|3|2|0|0|0|0|1|0|0|4|1|0|4|0|5|247|87|42|95|18|2018|7|1|20|12|54|1|N
28|1|1830|B|1|0|1|419|27|1|300|Estrato 300|0||63|64|31|2|1|12|2|2|72|3|0|0|0|0|4|0|0|0|2|1|0|1|3|0|221|68|38|91|21|2018|7|1|19|54|46|1|N
